"subject" "activityName" "activity" "variable" "value"
"352" "22" "LAYING" "6" "tBodyAccmeanY" -0.0142629864502778
"353" "23" "LAYING" "6" "tBodyAccmeanY" -0.0216553835833333
"354" "24" "LAYING" "6" "tBodyAccmeanY" -0.0173555210111111
"355" "25" "LAYING" "6" "tBodyAccmeanY" -0.0188943663671233
"356" "26" "LAYING" "6" "tBodyAccmeanY" -0.0191895728026316
"357" "27" "LAYING" "6" "tBodyAccmeanY" -0.0179867611216216
"358" "28" "LAYING" "6" "tBodyAccmeanY" -0.0167537858225
"359" "29" "LAYING" "6" "tBodyAccmeanY" -0.0171965484202899
"360" "30" "LAYING" "6" "tBodyAccmeanY" -0.0194494098614286
"361" "1" "WALKING" "1" "tBodyAccmeanZ" -0.111148103547368
"362" "2" "WALKING" "1" "tBodyAccmeanZ" -0.105500357966102
"363" "3" "WALKING" "1" "tBodyAccmeanZ" -0.112674859827586
"364" "4" "WALKING" "1" "tBodyAccmeanZ" -0.11140306485
"365" "5" "WALKING" "1" "tBodyAccmeanZ" -0.107741776464286
"366" "6" "WALKING" "1" "tBodyAccmeanZ" -0.110303165877193
"367" "7" "WALKING" "1" "tBodyAccmeanZ" -0.110912234947368
"368" "8" "WALKING" "1" "tBodyAccmeanZ" -0.107252090833333
"369" "9" "WALKING" "1" "tBodyAccmeanZ" -0.110820512307692
"370" "10" "WALKING" "1" "tBodyAccmeanZ" -0.109057512132075
"371" "11" "WALKING" "1" "tBodyAccmeanZ" -0.106096304033898
"372" "12" "WALKING" "1" "tBodyAccmeanZ" -0.10316110632
"373" "13" "WALKING" "1" "tBodyAccmeanZ" -0.111431456192982
"374" "14" "WALKING" "1" "tBodyAccmeanZ" -0.106756369135593
"375" "15" "WALKING" "1" "tBodyAccmeanZ" -0.107621819518519
"376" "16" "WALKING" "1" "tBodyAccmeanZ" -0.108804049803922
"377" "17" "WALKING" "1" "tBodyAccmeanZ" -0.109792122032787
"378" "18" "WALKING" "1" "tBodyAccmeanZ" -0.104218315464286
"379" "19" "WALKING" "1" "tBodyAccmeanZ" -0.122736673192308
"380" "20" "WALKING" "1" "tBodyAccmeanZ" -0.113539477098039
"381" "21" "WALKING" "1" "tBodyAccmeanZ" -0.104319332403846
"382" "22" "WALKING" "1" "tBodyAccmeanZ" -0.107112510934783
"383" "23" "WALKING" "1" "tBodyAccmeanZ" -0.113382994084746
"384" "24" "WALKING" "1" "tBodyAccmeanZ" -0.110595952913793
"385" "25" "WALKING" "1" "tBodyAccmeanZ" -0.108737636297297
"386" "26" "WALKING" "1" "tBodyAccmeanZ" -0.108927011474576
"387" "27" "WALKING" "1" "tBodyAccmeanZ" -0.112822289263158
"388" "28" "WALKING" "1" "tBodyAccmeanZ" -0.103714705396296
"389" "29" "WALKING" "1" "tBodyAccmeanZ" -0.106632427301887
"390" "30" "WALKING" "1" "tBodyAccmeanZ" -0.0986247068969231
"391" "1" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.0973020020943396
"392" "2" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.152513899520833
"393" "3" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.110064863437288
"394" "4" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.114219455519231
"395" "5" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.107471453914894
"396" "6" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.122082438784314
"397" "7" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.143769688803922
"398" "8" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.11512211995122
"399" "9" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.125219003959184
"400" "10" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.118180420834043
"401" "11" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.106797216481481
"402" "12" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.107339730115385
"403" "13" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.125767265890909
"404" "14" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.112279688983333
"405" "15" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.116952464895833
"406" "16" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.124074517745098
"407" "17" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.121290442104167
"408" "18" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.112655891327586
"409" "19" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.151054607725
"410" "20" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.121023947784314
"411" "21" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.125414265340426
"412" "22" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.117550861738095
"413" "23" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.126890616782353
"414" "24" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.114248610966102
"415" "25" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.126210440292308
"416" "26" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.121943461236364
"417" "27" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.123530438196078
"418" "28" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.121514025692157
"419" "29" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.118000587840816
"420" "30" "WALKING_UPSTAIRS" "2" "tBodyAccmeanZ" -0.124697493775385
"421" "1" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.107566190908163
"422" "2" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.116812942382979
"423" "3" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.116139842908163
"424" "4" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.1067775246
"425" "5" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.100319930659574
"426" "6" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.107209356208333
"427" "7" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.096938308587234
"428" "8" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.107598135394737
"429" "9" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.0910278793952381
"430" "10" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.110848597247368
"431" "11" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.111070149978261
"432" "12" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.10955593226087
"433" "13" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.101993941531915
"434" "14" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.0928330165533333
"435" "15" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.110526066428571
"436" "16" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.119873705148936
"437" "17" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.0892432745173913
"438" "18" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.1033908092
"439" "19" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.133695240660974
"440" "20" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.104602925937778
"441" "21" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.09816866218
"442" "22" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.1074157796
"443" "23" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.0988123712574074
"444" "24" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.104818820272727
"445" "25" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.107192376965517
"446" "26" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.1064396194
"447" "27" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.112837694688636
"448" "28" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.10858897408913
"449" "29" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.0981339984895833
"450" "30" "WALKING_DOWNSTAIRS" "3" "tBodyAccmeanZ" -0.0999781422322581
"451" "1" "SITTING" "4" "tBodyAccmeanZ" -0.104544182255319
"452" "2" "SITTING" "4" "tBodyAccmeanZ" -0.109218272456522
"453" "3" "SITTING" "4" "tBodyAccmeanZ" -0.0983579203269231
"454" "4" "SITTING" "4" "tBodyAccmeanZ" -0.10587459588
"455" "5" "SITTING" "4" "tBodyAccmeanZ" -0.108540300265909
"456" "6" "SITTING" "4" "tBodyAccmeanZ" -0.110127728709091
"457" "7" "SITTING" "4" "tBodyAccmeanZ" -0.122464597625
"458" "8" "SITTING" "4" "tBodyAccmeanZ" -0.104461049130435
"459" "9" "SITTING" "4" "tBodyAccmeanZ" -0.07537846886
"460" "10" "SITTING" "4" "tBodyAccmeanZ" -0.104253238796296
"461" "11" "SITTING" "4" "tBodyAccmeanZ" -0.112840218339623
"462" "12" "SITTING" "4" "tBodyAccmeanZ" -0.106307228960784
"463" "13" "SITTING" "4" "tBodyAccmeanZ" -0.0972465110836735
"464" "14" "SITTING" "4" "tBodyAccmeanZ" -0.100401490425926
"465" "15" "SITTING" "4" "tBodyAccmeanZ" -0.11366125320339
"466" "16" "SITTING" "4" "tBodyAccmeanZ" -0.0891404038405797
"467" "17" "SITTING" "4" "tBodyAccmeanZ" -0.11362408509375
"468" "18" "SITTING" "4" "tBodyAccmeanZ" -0.111904775824561
"469" "19" "SITTING" "4" "tBodyAccmeanZ" -0.10870765430137
"470" "20" "SITTING" "4" "tBodyAccmeanZ" -0.108369634515152
"471" "21" "SITTING" "4" "tBodyAccmeanZ" -0.112057887741176
"472" "22" "SITTING" "4" "tBodyAccmeanZ" -0.105827369516129
"473" "23" "SITTING" "4" "tBodyAccmeanZ" -0.103808679294118
"474" "24" "SITTING" "4" "tBodyAccmeanZ" -0.103041061426471
"475" "25" "SITTING" "4" "tBodyAccmeanZ" -0.109160440476923
"476" "26" "SITTING" "4" "tBodyAccmeanZ" -0.0974448692333333
"477" "27" "SITTING" "4" "tBodyAccmeanZ" -0.105521912588571
"478" "28" "SITTING" "4" "tBodyAccmeanZ" -0.111517939555556
"479" "29" "SITTING" "4" "tBodyAccmeanZ" -0.1104118192
"480" "30" "SITTING" "4" "tBodyAccmeanZ" -0.099515446133871
"481" "1" "STANDING" "5" "tBodyAccmeanZ" -0.110601817735849
"482" "2" "STANDING" "5" "tBodyAccmeanZ" -0.105908536055556
"483" "3" "STANDING" "5" "tBodyAccmeanZ" -0.101621722633148
"484" "4" "STANDING" "5" "tBodyAccmeanZ" -0.0961574905535714
"485" "5" "STANDING" "5" "tBodyAccmeanZ" -0.102171095696429
"486" "6" "STANDING" "5" "tBodyAccmeanZ" -0.112172831947368
"487" "7" "STANDING" "5" "tBodyAccmeanZ" -0.0997778303207547
"488" "8" "STANDING" "5" "tBodyAccmeanZ" -0.106114996837037
"489" "9" "STANDING" "5" "tBodyAccmeanZ" -0.0952747481333333
"490" "10" "STANDING" "5" "tBodyAccmeanZ" -0.107964083931818
"491" "11" "STANDING" "5" "tBodyAccmeanZ" -0.108686630425532
"492" "12" "STANDING" "5" "tBodyAccmeanZ" -0.105526999754098
"493" "13" "STANDING" "5" "tBodyAccmeanZ" -0.112124137754386
"494" "14" "STANDING" "5" "tBodyAccmeanZ" -0.103817701790667
"495" "15" "STANDING" "5" "tBodyAccmeanZ" -0.105910832679245
"496" "16" "STANDING" "5" "tBodyAccmeanZ" -0.103657729076923
"497" "17" "STANDING" "5" "tBodyAccmeanZ" -0.111432145565
"498" "18" "STANDING" "5" "tBodyAccmeanZ" -0.108453355945205
"499" "19" "STANDING" "5" "tBodyAccmeanZ" -0.10904190460274
"500" "20" "STANDING" "5" "tBodyAccmeanZ" -0.100402759931507
"501" "21" "STANDING" "5" "tBodyAccmeanZ" -0.110417855808989
"502" "22" "STANDING" "5" "tBodyAccmeanZ" -0.104967423820635
"503" "23" "STANDING" "5" "tBodyAccmeanZ" -0.1105970177575
"504" "24" "STANDING" "5" "tBodyAccmeanZ" -0.108222553855072
"505" "25" "STANDING" "5" "tBodyAccmeanZ" -0.107352957594595
"506" "26" "STANDING" "5" "tBodyAccmeanZ" -0.110237796416216
"507" "27" "STANDING" "5" "tBodyAccmeanZ" -0.107835818025
"508" "28" "STANDING" "5" "tBodyAccmeanZ" -0.106579385202532
"509" "29" "STANDING" "5" "tBodyAccmeanZ" -0.108659067476923
"510" "30" "STANDING" "5" "tBodyAccmeanZ" -0.108756209835593
"511" "1" "LAYING" "6" "tBodyAccmeanZ" -0.11320355358
"512" "2" "LAYING" "6" "tBodyAccmeanZ" -0.107245610416667
"513" "3" "LAYING" "6" "tBodyAccmeanZ" -0.101300477506452
"514" "4" "LAYING" "6" "tBodyAccmeanZ" -0.110688150314815
"515" "5" "LAYING" "6" "tBodyAccmeanZ" -0.107937603673077
"516" "6" "LAYING" "6" "tBodyAccmeanZ" -0.133119570368421
"517" "7" "LAYING" "6" "tBodyAccmeanZ" -0.101361036576923
"518" "8" "LAYING" "6" "tBodyAccmeanZ" -0.102245365611111
"519" "9" "LAYING" "6" "tBodyAccmeanZ" -0.10754972144
"520" "10" "LAYING" "6" "tBodyAccmeanZ" -0.117168642362069
"521" "11" "LAYING" "6" "tBodyAccmeanZ" -0.108786578070175
"522" "12" "LAYING" "6" "tBodyAccmeanZ" -0.108160125666667
"523" "13" "LAYING" "6" "tBodyAccmeanZ" -0.104331864532258
"524" "14" "LAYING" "6" "tBodyAccmeanZ" -0.0868333315509804
"525" "15" "LAYING" "6" "tBodyAccmeanZ" -0.118530240291667
"526" "16" "LAYING" "6" "tBodyAccmeanZ" -0.107310493242857
"527" "17" "LAYING" "6" "tBodyAccmeanZ" -0.107006279704225
"528" "18" "LAYING" "6" "tBodyAccmeanZ" -0.107698927907692
"529" "19" "LAYING" "6" "tBodyAccmeanZ" -0.10898146186747
"530" "20" "LAYING" "6" "tBodyAccmeanZ" -0.104274322538235
"531" "21" "LAYING" "6" "tBodyAccmeanZ" -0.103253832233333
"532" "22" "LAYING" "6" "tBodyAccmeanZ" -0.110800924652778
"533" "23" "LAYING" "6" "tBodyAccmeanZ" -0.104256776291667
"534" "24" "LAYING" "6" "tBodyAccmeanZ" -0.107236237236111
"535" "25" "LAYING" "6" "tBodyAccmeanZ" -0.100428830260274
"536" "26" "LAYING" "6" "tBodyAccmeanZ" -0.105002540289474
"537" "27" "LAYING" "6" "tBodyAccmeanZ" -0.107699732837838
"538" "28" "LAYING" "6" "tBodyAccmeanZ" -0.1083448529625
"539" "29" "LAYING" "6" "tBodyAccmeanZ" -0.109462068173913
"540" "30" "LAYING" "6" "tBodyAccmeanZ" -0.1036581505
"541" "1" "WALKING" "1" "tBodyAccstdX" -0.283740258842105
"542" "2" "WALKING" "1" "tBodyAccstdX" -0.423642838474576
"543" "3" "WALKING" "1" "tBodyAccstdX" -0.360356726034483
"544" "4" "WALKING" "1" "tBodyAccstdX" -0.440829971333333
"545" "5" "WALKING" "1" "tBodyAccstdX" -0.294098534232143
"546" "6" "WALKING" "1" "tBodyAccstdX" -0.296538717368421
"547" "7" "WALKING" "1" "tBodyAccstdX" -0.327243240701754
"548" "8" "WALKING" "1" "tBodyAccstdX" -0.173605736002083
"549" "9" "WALKING" "1" "tBodyAccstdX" -0.238353562692308
"550" "10" "WALKING" "1" "tBodyAccstdX" -0.178709734396226
"551" "11" "WALKING" "1" "tBodyAccstdX" -0.422842071864407
"552" "12" "WALKING" "1" "tBodyAccstdX" -0.128898533096
"553" "13" "WALKING" "1" "tBodyAccstdX" -0.346980394210526
"554" "14" "WALKING" "1" "tBodyAccstdX" -0.402639098135593
"555" "15" "WALKING" "1" "tBodyAccstdX" -0.327961801111111
"556" "16" "WALKING" "1" "tBodyAccstdX" -0.404692523921569
"557" "17" "WALKING" "1" "tBodyAccstdX" -0.31950017295082
"558" "18" "WALKING" "1" "tBodyAccstdX" -0.37600552125
"559" "19" "WALKING" "1" "tBodyAccstdX" -0.0489049407963462
"560" "20" "WALKING" "1" "tBodyAccstdX" -0.208342792019608
"561" "21" "WALKING" "1" "tBodyAccstdX" -0.297814843538462
"562" "22" "WALKING" "1" "tBodyAccstdX" -0.00865921919565217
"563" "23" "WALKING" "1" "tBodyAccstdX" -0.313521773389831
"564" "24" "WALKING" "1" "tBodyAccstdX" -0.47076236637931
"565" "25" "WALKING" "1" "tBodyAccstdX" -0.596007443513514
"566" "26" "WALKING" "1" "tBodyAccstdX" -0.340185527559322
"567" "27" "WALKING" "1" "tBodyAccstdX" -0.348475560526316
"568" "28" "WALKING" "1" "tBodyAccstdX" -0.293003522222222
"569" "29" "WALKING" "1" "tBodyAccstdX" -0.174337940226415
"570" "30" "WALKING" "1" "tBodyAccstdX" -0.346394275230769
"571" "1" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.35470802509434
"572" "2" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.304376406458333
"573" "3" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.313123437627119
"574" "4" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.204933042903846
"575" "5" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.0457237779851064
"576" "6" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.0501350188513725
"577" "7" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.29487297445098
"578" "8" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.171712174634146
"579" "9" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.36144437755102
"580" "10" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.161591924234043
"581" "11" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.238802959018519
"582" "12" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.290149192307692
"583" "13" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.296284597454545
"584" "14" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.309396717592593
"585" "15" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.0260971840270833
"586" "16" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.397083831568627
"587" "17" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.062952754100625
"588" "18" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.380168286724138
"589" "19" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.1287420952375
"590" "20" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.116088676011765
"591" "21" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.240808282276596
"592" "22" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" 0.0835738640921429
"593" "23" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.243887818513725
"594" "24" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.344399351355932
"595" "25" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.459775646153846
"596" "26" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.169006952418182
"597" "27" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.295439547254902
"598" "28" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.242062430294118
"599" "29" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.0867715569693878
"600" "30" "WALKING_UPSTAIRS" "2" "tBodyAccstdX" -0.350504475230769
"601" "1" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0300353383483878
"602" "2" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0463666814446808
"603" "3" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" -0.0574100475102041
"604" "4" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0111935496222222
"605" "5" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.275046110468085
"606" "6" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.383681639791667
"607" "7" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0660815600978723
"608" "8" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0241393473736842
"609" "9" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.213392270547619
"610" "10" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.295733547631579
"611" "11" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.142456557034783
"612" "12" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0424084916086956
"613" "13" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" -0.0681563626617021
"614" "14" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0178313402266667
"615" "15" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.406471051190476
"616" "16" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.207251997929787
"617" "17" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.187719760269565
"618" "18" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" -0.302634565090909
"619" "19" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.626917070512821
"620" "20" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0745098785288889
"621" "21" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.224343492244444
"622" "22" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.348618168333333
"623" "23" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.0441392843425926
"624" "24" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" -0.08273248054
"625" "25" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" -0.253756934258621
"626" "26" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.17395384962
"627" "27" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.167407531090909
"628" "28" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.125712887943478
"629" "29" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" 0.167383602458333
"630" "30" "WALKING_DOWNSTAIRS" "3" "tBodyAccstdX" -0.0577703163548387
"631" "1" "SITTING" "4" "tBodyAccstdX" -0.977229008297872
"632" "2" "SITTING" "4" "tBodyAccstdX" -0.986822279565217
"633" "3" "SITTING" "4" "tBodyAccstdX" -0.971010120961538
"634" "4" "SITTING" "4" "tBodyAccstdX" -0.980309931
"635" "5" "SITTING" "4" "tBodyAccstdX" -0.980945022045455
"636" "6" "SITTING" "4" "tBodyAccstdX" -0.980164933636364
"637" "7" "SITTING" "4" "tBodyAccstdX" -0.972668374583333
"638" "8" "SITTING" "4" "tBodyAccstdX" -0.979026152391304
"639" "9" "SITTING" "4" "tBodyAccstdX" -0.9572277914
"640" "10" "SITTING" "4" "tBodyAccstdX" -0.982901825925926
"641" "11" "SITTING" "4" "tBodyAccstdX" -0.982796562075472
"642" "12" "SITTING" "4" "tBodyAccstdX" -0.982568781960784
"643" "13" "SITTING" "4" "tBodyAccstdX" -0.989546275306122
"644" "14" "SITTING" "4" "tBodyAccstdX" -0.976302248148148
"645" "15" "SITTING" "4" "tBodyAccstdX" -0.987084356101695
"646" "16" "SITTING" "4" "tBodyAccstdX" -0.986825605362319
"647" "17" "SITTING" "4" "tBodyAccstdX" -0.9944439053125
"648" "18" "SITTING" "4" "tBodyAccstdX" -0.994347988596491
"649" "19" "SITTING" "4" "tBodyAccstdX" -0.976357663013699
"650" "20" "SITTING" "4" "tBodyAccstdX" -0.983081858939394
"651" "21" "SITTING" "4" "tBodyAccstdX" -0.991777287176471
"652" "22" "SITTING" "4" "tBodyAccstdX" -0.978466823709677
"653" "23" "SITTING" "4" "tBodyAccstdX" -0.987607636617647
"654" "24" "SITTING" "4" "tBodyAccstdX" -0.990593766617647
"655" "25" "SITTING" "4" "tBodyAccstdX" -0.991892828615385
"656" "26" "SITTING" "4" "tBodyAccstdX" -0.979768987948718
"657" "27" "SITTING" "4" "tBodyAccstdX" -0.988580107714286
"658" "28" "SITTING" "4" "tBodyAccstdX" -0.983272806805556
"659" "29" "SITTING" "4" "tBodyAccstdX" -0.9907450195
"660" "30" "SITTING" "4" "tBodyAccstdX" -0.983622744193548
"661" "1" "STANDING" "5" "tBodyAccstdX" -0.995759901509434
"662" "2" "STANDING" "5" "tBodyAccstdX" -0.987271889259259
"663" "3" "STANDING" "5" "tBodyAccstdX" -0.96674254295082
"664" "4" "STANDING" "5" "tBodyAccstdX" -0.97692058
"665" "5" "STANDING" "5" "tBodyAccstdX" -0.968591815714286
"666" "6" "STANDING" "5" "tBodyAccstdX" -0.981758159649123
"667" "7" "STANDING" "5" "tBodyAccstdX" -0.979307570377358
"668" "8" "STANDING" "5" "tBodyAccstdX" -0.988815418148148
"669" "9" "STANDING" "5" "tBodyAccstdX" -0.975741252444444
"670" "10" "STANDING" "5" "tBodyAccstdX" -0.978403481818182
"671" "11" "STANDING" "5" "tBodyAccstdX" -0.994978878723404
"672" "12" "STANDING" "5" "tBodyAccstdX" -0.981243992459016
"673" "13" "STANDING" "5" "tBodyAccstdX" -0.991020759298246
"674" "14" "STANDING" "5" "tBodyAccstdX" -0.973268905
"675" "15" "STANDING" "5" "tBodyAccstdX" -0.988949247358491
"676" "16" "STANDING" "5" "tBodyAccstdX" -0.989076811794872
"677" "17" "STANDING" "5" "tBodyAccstdX" -0.991163919871795
"678" "18" "STANDING" "5" "tBodyAccstdX" -0.992019762739726
"679" "19" "STANDING" "5" "tBodyAccstdX" -0.989910996849315
"680" "20" "STANDING" "5" "tBodyAccstdX" -0.967209961232877
"681" "21" "STANDING" "5" "tBodyAccstdX" -0.981419961123596
"682" "22" "STANDING" "5" "tBodyAccstdX" -0.985000527142857
"683" "23" "STANDING" "5" "tBodyAccstdX" -0.985421519558824
"684" "24" "STANDING" "5" "tBodyAccstdX" -0.98725587115942
"685" "25" "STANDING" "5" "tBodyAccstdX" -0.991970126756757
"686" "26" "STANDING" "5" "tBodyAccstdX" -0.993069368783784
"687" "27" "STANDING" "5" "tBodyAccstdX" -0.9919515835
"688" "28" "STANDING" "5" "tBodyAccstdX" -0.977748638607595
"689" "29" "STANDING" "5" "tBodyAccstdX" -0.996068635384615
"690" "30" "STANDING" "5" "tBodyAccstdX" -0.977559426949153
"691" "1" "LAYING" "6" "tBodyAccstdX" -0.9280564692
"692" "2" "LAYING" "6" "tBodyAccstdX" -0.974059464791667
"693" "3" "LAYING" "6" "tBodyAccstdX" -0.982776639193548
"694" "4" "LAYING" "6" "tBodyAccstdX" -0.954193738888889
"695" "5" "LAYING" "6" "tBodyAccstdX" -0.965934509615385
"696" "6" "LAYING" "6" "tBodyAccstdX" -0.934049422052632
"697" "7" "LAYING" "6" "tBodyAccstdX" -0.93651361
"698" "8" "LAYING" "6" "tBodyAccstdX" -0.94304121537037
"699" "9" "LAYING" "6" "tBodyAccstdX" -0.94233309
"700" "10" "LAYING" "6" "tBodyAccstdX" -0.968283685
"701" "11" "LAYING" "6" "tBodyAccstdX" -0.98477733
"702" "12" "LAYING" "6" "tBodyAccstdX" -0.95531868
"703" "13" "LAYING" "6" "tBodyAccstdX" -0.968891989354839
"704" "14" "LAYING" "6" "tBodyAccstdX" -0.917501887333333
"705" "15" "LAYING" "6" "tBodyAccstdX" -0.972255551527778
